,Cell Volumes,Proto Halo Volumes
32924,1.2331213960585653e-06,9.597446353123823e-07
32925,1.2371486004216779e-06,1.182698853116795e-06
32926,1.2343420758128836e-06,9.416531415321051e-07
32927,1.2323689455572144e-06,9.817660396122399e-07
32928,1.2347897198337592e-06,1.0398618129332507e-06
32929,1.2370902773512533e-06,1.3441362525884103e-06
32930,1.2356611934406357e-06,1.0031276079097742e-06
32931,1.2381185883229204e-06,1.418183516309367e-06
32932,1.235274812512964e-06,1.0897713803912344e-06
32933,1.2364044151755499e-06,1.0330579981692814e-06
32934,1.2363967150158992e-06,1.0888418533960274e-06
32935,1.2342426989423047e-06,1.0927674215397269e-06
32936,1.2357520160355172e-06,1.001516037439429e-06
32937,1.2349680799326906e-06,1.4364090251234222e-06
32938,1.2354808772784568e-06,1.1826448408831415e-06
32939,1.2359139496007297e-06,9.911910753659202e-07
32940,1.2353447148458501e-06,9.031854468336784e-07
32941,1.2389722685544323e-06,1.0994835869799868e-06
32942,1.2360818510952817e-06,1.153279610824814e-06
32943,1.2318684532420007e-06,1.1412252742058501e-06
32944,1.2343133605855754e-06,1.0027425281341686e-06
32945,1.2364205017901342e-06,1.1872169098337191e-06
32946,1.2317429423146898e-06,1.405713553439931e-06
32947,1.2338879160526475e-06,1.2536215373450122e-06
32948,1.2357009349912067e-06,9.932323111501087e-07
32949,1.2387375997966288e-06,9.849527706627983e-07
32950,1.233576462554694e-06,9.95617593370337e-07
32951,1.2352609270415238e-06,1.2248538459119668e-06
32952,1.2329234856720163e-06,1.0063420731717652e-06
32953,1.2325679328620612e-06,8.807198022203896e-07
32954,1.236173362800492e-06,9.66975273129189e-07
32955,1.212580070083323e-06,2.4750630848863994e-06
32956,1.2349718002880084e-06,9.176681443032925e-07
32957,1.2367008563036201e-06,1.042606381575314e-06
32958,1.234455499938165e-06,1.009654369658937e-06
32959,1.2380828549842386e-06,1.1028728535899827e-06
32960,1.2368228771910742e-06,8.792418505339138e-07
32961,1.2336179936918286e-06,1.123167940231374e-06
32962,1.2376668538373827e-06,1.4163211896838052e-06
32963,1.2355418565745963e-06,1.0261168847462475e-06
32964,1.2364101824563418e-06,9.766320272037702e-07
32965,1.2346139452151613e-06,1.040751469795631e-06
32966,1.2367013089530828e-06,1.4790450473754395e-06
32967,1.2361719745897796e-06,1.1390001973331683e-06
32968,1.2359898817136154e-06,9.84671652437709e-07
32969,1.2357510830366841e-06,1.0957824186025938e-06
32970,1.2341233883959653e-06,1.1341979175508074e-06
32971,1.232098678379534e-06,9.880275421099092e-07
32972,1.2345383695888024e-06,1.0798909507493968e-06
32973,1.236065983595829e-06,9.648767718694012e-07
32974,1.2357975174730263e-06,9.786344606852004e-07
32975,1.2339718555564986e-06,9.958029619305882e-07
32976,1.2350562634025502e-06,1.0231818911074773e-06
32977,1.236743653749776e-06,9.974165814984508e-07
32978,1.2373793689386734e-06,2.325532304017159e-06
32979,1.236578674740622e-06,1.0343485403819482e-06
32980,1.2313863317611868e-06,9.78998208204417e-07
32981,1.231732862521351e-06,9.629978002886798e-07
32982,1.2348472316017967e-06,1.0371733037090312e-06
32983,1.2324434977221608e-06,1.0983755855651152e-06
32984,1.2387461427468454e-06,1.060903844917297e-06
32985,1.2387837020734092e-06,9.513751497069446e-07
32986,1.232700670067568e-06,1.0919478981071884e-06
32987,1.2350673121675178e-06,1.0128774315812605e-06
32988,1.2364484991738383e-06,1.0072444495320143e-06
32989,1.2365984011367642e-06,1.0200092799770702e-06
32990,1.2290843645543912e-06,1.049666337316872e-06
32991,1.2329063129404837e-06,1.2172970421638857e-06
32992,1.2366401995101186e-06,1.101405139294554e-06
32993,1.2352532179501438e-06,9.572335272361395e-07
32994,1.2380061300729234e-06,1.0283570723589843e-06
32995,1.2347515690652112e-06,1.047845358278448e-06
32996,1.2370003235722493e-06,1.023175551505007e-06
32997,1.2337637826317568e-06,9.78838953197343e-07
32998,1.2372805252828323e-06,1.0422662019717823e-06
32999,1.2332538971837478e-06,1.6188177957332734e-06
33000,1.2376242911745527e-06,1.0317817090027275e-06
33001,1.2369394053632535e-06,9.652115148326998e-07
33002,1.2354099727371648e-06,9.689411454288634e-07
33003,1.2359574136691079e-06,1.0337772288080099e-06
33004,1.2354957394769545e-06,1.0145299304552899e-06
33005,1.2345367137630023e-06,9.863245763766141e-07
33006,1.2353286746951907e-06,1.034097306956951e-06
33007,1.2315475015727898e-06,1.232450631540996e-06
33008,1.2360955693262595e-06,9.75911933750417e-07
33009,1.2360199676671107e-06,1.0384739678712735e-06
33010,1.2372926148913053e-06,1.3484128797404054e-06
33011,1.2346274392391332e-06,9.78839169319786e-07
33012,1.23789990802647e-06,1.049137744950661e-06
33013,1.2379122747087731e-06,1.0460461056613113e-06
33014,1.237300060729842e-06,1.0617977734308933e-06
33015,1.2349739129809385e-06,1.1329162630141512e-06
33016,1.2293256717669027e-06,1.0602710492135634e-06
33017,1.2347565502961229e-06,2.1506360379551817e-06
33018,1.237520984269945e-06,9.226585224660352e-07
33019,1.2367175832925083e-06,1.1554001829348214e-06
33020,1.2294911186468994e-06,1.003095232598708e-06
33021,1.2334033974737411e-06,1.2298072292649398e-06
33022,1.2350741413997233e-06,1.3937704205929963e-06
33023,1.237172598290803e-06,1.079490936972573e-06
33024,1.2362603834097923e-06,9.75988840819639e-07
33025,1.2303206320961524e-06,1.0524584759498252e-06
33026,1.2333218142403886e-06,1.2955575572351525e-06
33027,1.2354333644777757e-06,1.0957817304711184e-06
33028,1.2362490386329758e-06,1.117231049946517e-06
33029,1.2372948212490374e-06,1.1476958289658068e-06
33030,1.2361464056005116e-06,1.1068928540866153e-06
33031,1.235264681692493e-06,9.680203160846566e-07
33032,1.232853233655129e-06,9.72333926027044e-07
33033,1.2347178085757345e-06,1.4097430107676005e-06
33034,1.2306397556114308e-06,1.6489903486146242e-06
33035,1.2347584765270059e-06,1.175145611138611e-06
33036,1.235589320568869e-06,1.1592343103492389e-06
33037,1.235178606569948e-06,1.550528365123785e-06
33038,1.2326060200956348e-06,7.964618634134859e-07
33039,1.2373277877993046e-06,1.252574182607106e-06
33040,1.2323407984934698e-06,9.332438911284414e-07
33041,1.2371848954963485e-06,1.005857561221589e-06
33042,1.2325571186399433e-06,9.277865577218799e-07
33043,1.2336993673377028e-06,1.0337728164882167e-06
33044,1.2335646823376889e-06,1.101997745068298e-06
33045,1.2319655092261129e-06,1.0311416991297501e-06
33046,1.234607937214158e-06,1.0378262702423582e-06
33047,1.2359852664126162e-06,9.824926693879e-07
33048,1.2363892330132679e-06,9.538997184659707e-07
33049,1.2379879542593157e-06,1.0263886627231016e-06
33050,1.2337882638295587e-06,1.157741942738305e-06
33051,1.234356479766491e-06,1.0873103466158734e-06
33052,1.2317795049128025e-06,1.3056730528394509e-06
33053,1.2361107586295578e-06,9.313616006774556e-07
33054,1.2300727634568793e-06,9.796637518828377e-07
33055,1.2383101382136804e-06,1.0919960947134591e-06
33056,1.228019507213384e-06,9.222801525235753e-07
33057,1.2273985096868771e-06,1.0641656872314666e-06
33058,1.2262427787398305e-06,1.4786824637077694e-06
33059,1.2277619583119633e-06,3.986673977535187e-06
33060,1.2264499831656085e-06,1.3170859555455456e-06
33061,1.2292118511504376e-06,1.111075344859488e-06
33062,1.2288974906603242e-06,1.065791824238302e-06
33063,1.227945659449429e-06,1.0774005537186137e-06
33064,1.2295585918233976e-06,1.1194779015131324e-06
33065,1.229466471647852e-06,1.1432289375544194e-06
33066,1.2295873772811685e-06,1.7420220973851226e-06
33067,1.2280885592443527e-06,1.1502991385615484e-06
33068,1.2293007212456457e-06,1.0372997894513269e-06
33069,1.230860797067799e-06,9.783135080640756e-07
33070,1.222872428012333e-06,1.057521251954612e-06
33071,1.2287496976141666e-06,1.0739996622108672e-06
33072,1.2286907022355816e-06,1.083543873611555e-06
33073,1.2299890573057786e-06,8.893100939004465e-07
33074,1.2242328110418985e-06,1.2679789310739969e-06
33075,1.226835767305102e-06,1.038522819044105e-06
33076,1.2253852407506063e-06,8.882282472485092e-07
33077,1.2290064561760587e-06,1.012438015988339e-06
33078,1.2254307549196477e-06,9.620191837142784e-07
33079,1.2276005903381882e-06,9.244195327770475e-07
33080,1.2300547821281764e-06,1.0722589032695695e-06
33081,1.222603739875413e-06,1.0804907476705937e-06
33082,1.2256048891758377e-06,1.1795264426032063e-06
33083,1.2233395131405595e-06,1.0704419271765023e-06
33084,1.230343636233025e-06,9.709964281787577e-07
33085,1.228845377918805e-06,1.095739718127738e-06
33086,1.2283736992314346e-06,1.060777677055773e-06
33087,1.2258745279288472e-06,1.3746187529913282e-06
33088,1.2293329716462168e-06,8.735252690866054e-07
33089,1.227198900427597e-06,1.2795385643572094e-06
33090,1.228427046849778e-06,9.658418204367922e-07
33091,1.221723503391199e-06,9.713923070872163e-07
33092,1.22733869705494e-06,1.8107997805763398e-06
33093,1.2212473830914583e-06,1.5800296411401322e-06
33094,1.2292077878772714e-06,1.2834869806314475e-06
33095,1.2262607582907887e-06,9.8507368777834e-07
33096,1.2281518175427569e-06,9.027645305159425e-07
33097,1.226846222473394e-06,9.093808976853161e-07
33098,1.2254308082281006e-06,1.147103259051667e-06
33099,1.2252927031124003e-06,1.0054579858273254e-06
33100,1.2280792879825964e-06,1.2463284493122754e-06
33101,1.225905281428984e-06,8.929866177909505e-07
33102,1.2274083186644395e-06,1.065727681675607e-06
33103,1.2285800097230222e-06,9.89771877676447e-07
33104,1.224623502890784e-06,9.203425405886048e-07
33105,1.2260612906990228e-06,1.0373530657959203e-06
33106,1.2271512537897754e-06,9.764358896391674e-07
33107,1.2223965096113692e-06,1.01555049752349e-06
33108,1.2279245852256227e-06,9.435724052880036e-07
33109,1.2283672161059622e-06,9.102369461190483e-07
33110,1.2287910968191426e-06,1.0423326169101436e-06
33111,1.2246014129761637e-06,8.381299534307255e-07
33112,1.230750399586685e-06,8.957597803510456e-07
33113,1.2283809562724474e-06,1.429170530906784e-06
33114,1.2269650868936804e-06,1.0442101758746151e-06
33115,1.2265977569746177e-06,1.0368042369676958e-06
33116,1.2272306656264959e-06,9.97331254200718e-07
33117,1.2233888058188756e-06,2.049155799049208e-06
33118,1.2266656260486405e-06,8.937094293797924e-07
33119,1.2260813189995474e-06,9.884245362963364e-07
33120,1.2296119145854682e-06,1.384318421522816e-06
33121,1.2263986387847927e-06,9.475999123760506e-07
33122,1.2250412972435672e-06,1.0335117031043612e-06
33123,1.224139725743709e-06,1.0822501047210483e-06
33124,1.2255755175755057e-06,9.889976199482031e-07
33125,1.2295529068933882e-06,9.110338325761046e-07
33126,1.2246842930203644e-06,1.1140288342873013e-06
33127,1.2281961221609776e-06,1.1411138422541656e-06
33128,1.225879786649209e-06,9.58959586057069e-07
33129,1.2293132668816472e-06,1.4417829829316878e-06
33130,1.2274086446073935e-06,9.355862468577007e-07
33131,1.2289714871963283e-06,1.0803674167924157e-06
33132,1.2313328329848506e-06,9.372359694904046e-07
33133,1.2303710002137866e-06,9.694084183641043e-07
33134,1.2253077750895908e-06,1.0521806821086022e-06
33135,1.2287610436180997e-06,1.7653220731014612e-06
33136,1.2272278546124983e-06,1.1936140321616287e-06
33137,1.229075225043624e-06,1.0285850752606252e-06
33138,1.2278601689417758e-06,3.845601743033513e-06
33139,1.2289931845864128e-06,1.8344487284910833e-06
33140,1.2247777822844754e-06,1.2285520619306322e-06
33141,1.2302281987029851e-06,1.5562899785275187e-06
33142,1.2277034034593204e-06,9.9510555360244e-07
33143,1.223506379573439e-06,1.009185056640734e-06
33144,1.2265904427774611e-06,1.1864627767290792e-06
33145,1.2261874106902373e-06,1.2291532865056359e-06
33146,1.2254758371783956e-06,9.68054060359084e-07
33147,1.2277345993728878e-06,9.789634254483602e-07
33148,1.2277856643840587e-06,9.774145614083888e-07
33149,1.2275320737691452e-06,1.1217222208717584e-06
33150,1.2247635844542944e-06,1.1388299382883592e-06
33151,1.2277832253974371e-06,9.415694622821568e-07
33152,1.2273982611579924e-06,1.3547332796997278e-06
33153,1.228667051985794e-06,1.2126044681405818e-06
33154,1.226064713448878e-06,1.1463903131240423e-06
33155,1.2268237929023319e-06,1.0317035315449198e-06
33156,1.2252842583500338e-06,9.494376781096455e-07
33157,1.2294430171236945e-06,8.952716464058038e-07
33158,1.2282183155208524e-06,9.363005442777855e-07
33159,1.2260143134501353e-06,1.1855270071455687e-06
33160,1.2275329385483134e-06,1.3285853776717703e-06
33161,1.2260866933331757e-06,1.553533666108365e-06
33162,1.2306246642196147e-06,1.2244600236689045e-06
33163,1.2262723239472108e-06,8.830800164608037e-07
33164,1.2261741302862666e-06,9.459990905957403e-07
33165,1.2283035595769443e-06,9.406639415608513e-07
33166,1.2267940167780554e-06,1.1322535330099e-06
33167,1.2271298020249711e-06,9.827921989059117e-07
33168,1.2280016694342005e-06,9.260862020729066e-07
33169,1.226055541505448e-06,8.922900646005418e-07
33170,1.2271791620586533e-06,1.014871241127208e-06
33171,1.2282697802885708e-06,8.83442609313209e-07
33172,1.2294450887183802e-06,1.0498756182236577e-06
33173,1.2284968194858668e-06,1.5332928655455824e-06
33174,1.2261729309990725e-06,9.73119109214058e-07
33175,1.226227474415188e-06,9.766681706948686e-07
33176,1.2292961111876146e-06,9.961442034812422e-07
33177,1.2265389042700393e-06,1.0275813381982904e-06
33178,1.229377127177477e-06,1.0192099212309213e-06
33179,1.2225146575739896e-06,1.2447711967343844e-06
33180,1.2283727115062171e-06,1.0060244692364597e-06
33181,1.2262613119377144e-06,9.68541620445421e-07
33182,1.2263144422635004e-06,1.1583556191980046e-06
33183,1.2273335930984567e-06,9.943851396367193e-07
33184,1.2287463416774418e-06,9.590501350236243e-07
33185,1.225882511474709e-06,1.429528236796796e-06
33186,1.2296755626017014e-06,1.0691100972436293e-06
33187,1.2309434018591603e-06,1.0598352045932723e-06
33188,1.2302811890213295e-06,5.14607224399124e-06
33189,1.2304717076657254e-06,9.775802851821884e-07
33190,1.2282794654084358e-06,1.0270741749678622e-06
33191,1.2282887882636154e-06,1.1342969243546046e-06
33192,1.2268198910090405e-06,1.178517576696108e-06
33193,1.2268985415778825e-06,8.893316969881051e-07
33194,1.2259689721099272e-06,2.6300590623518663e-06
33195,1.2280934777596972e-06,9.64421032761375e-07
33196,1.2255217586583702e-06,2.0709323617329947e-06
33197,1.2289971983346697e-06,9.49298261213267e-07
33198,1.2304903321967325e-06,1.1724965846357458e-06
33199,1.22254068791338e-06,9.020478109657116e-07
33200,1.2267417905317055e-06,1.0468398273975666e-06
33201,1.22681020212655e-06,9.581698940346685e-07
33202,1.2211224900228463e-06,1.1195788456908836e-06
33203,1.2289618164392903e-06,9.217239083622771e-07
33204,1.2231857604716447e-06,1.0467861191497019e-06
33205,1.2291276111240432e-06,1.1360449012417838e-06
33206,1.2224321886673548e-06,1.1673778956259908e-06
33207,1.2214678811732614e-06,1.292576763992372e-06
33208,1.2321071906932953e-06,9.902028279182227e-07
33209,1.231198686557841e-06,9.764743842737057e-07
33210,1.2287680240731833e-06,1.310977514473511e-06
33211,1.2300321875809056e-06,1.0135538027353604e-06
33212,1.2266267311294488e-06,9.846014269180867e-07
33213,1.2263091097690116e-06,1.1968891382095493e-06
33214,1.2296671451958613e-06,9.839516471057526e-07
33215,1.2293872978871866e-06,1.1896572420938906e-06
33216,1.2274652303127383e-06,1.1470367528947075e-06
33217,1.227763540048453e-06,1.2425290276275255e-06
33218,1.2180642391544878e-06,1.4469425552696586e-06
33219,1.22846503277674e-06,1.057180191052391e-06
33220,1.2290753369672296e-06,1.016199926722873e-06
33221,1.2283959945168917e-06,9.137703608757998e-07
33222,1.2252320642351833e-06,1.0189103309795594e-06
33223,1.225413944960077e-06,9.699830534059266e-07
33224,1.2248089052992514e-06,1.2234446278452447e-06
33225,1.2291560046962442e-06,1.03390941601885e-06
33226,1.2268495412083037e-06,9.648108683873788e-07
33227,1.2275207818665232e-06,9.568251922401368e-07
33228,1.2278212058018946e-06,1.0143724718133983e-06
33229,1.2265094347831113e-06,1.0459485388539321e-06
33230,1.2316683608507338e-06,1.2853420522660785e-06
33231,1.2248828145341183e-06,1.1583979615747717e-06
33232,1.2268082750868127e-06,1.2887185163760152e-06
33233,1.2242517400740967e-06,9.192736638141591e-07
33234,1.226658608420963e-06,1.2744253201574426e-06
33235,1.2274962562958481e-06,1.1212835937970788e-06
33236,1.229273614034238e-06,9.107187612463372e-07
33237,1.230498350329565e-06,1.0129094610645316e-06
33238,1.223961465033549e-06,1.0390504061003897e-06
33239,1.2278960583531124e-06,8.947484242313557e-07
33240,1.2288463921719326e-06,1.0333758694669972e-06
33241,1.2262151076387743e-06,1.3097046608229549e-06
33242,1.2298781144025739e-06,8.957726866802026e-07
33243,1.226741174222478e-06,9.588132310917215e-07
33244,1.2271254851701567e-06,1.109833999672897e-06
33245,1.2307492046902163e-06,9.95490934796585e-07
33246,1.227327962622796e-06,9.959965328240642e-07
33247,1.2305815898994642e-06,1.121636804789926e-06
33248,1.229887766876543e-06,9.177451458842908e-07
33249,1.2277681658875715e-06,9.106868925565169e-07
33250,1.2255892059667626e-06,1.0679821581756059e-06
33251,1.2241140035095868e-06,1.0225496326968587e-06
33252,1.2282481099143643e-06,9.462735327203994e-07
33253,1.2312089397979238e-06,1.024609835905579e-06
33254,1.2280134522213227e-06,1.028793884158877e-06
33255,1.2267184620220126e-06,1.0342763925933137e-06
33256,1.2307414589571663e-06,9.330407051816907e-07
33257,1.2260124383593472e-06,1.0930623879174299e-06
33258,1.231598686798534e-06,1.1817692689389938e-06
33259,1.2283286522285853e-06,9.494960740000466e-07
33260,1.2238093490035952e-06,1.0894331893531686e-06
33261,1.2291242698692069e-06,9.445913633791745e-07
33262,1.2307819842797096e-06,1.0671058367368205e-06
33263,1.2259901966948658e-06,1.023960849210798e-06
33264,1.2277866558961205e-06,1.070354710622028e-06
33265,1.2281850444130079e-06,9.985084743183583e-07
33266,1.2256249811771286e-06,1.0757855254717218e-06
33267,1.228332886562156e-06,1.1274651464881104e-06
33268,1.2279208165480473e-06,1.1053990087003474e-06
33269,1.2265145394281361e-06,1.1897289539290902e-06
33270,1.2258523496870143e-06,9.47184510087202e-07
33271,1.2276922620673313e-06,9.894280431274418e-07
33272,1.2247732670459492e-06,9.171803969059694e-07
33273,1.2279587451591805e-06,2.1874660248684182e-06
33274,1.2304848677754034e-06,1.0104670130587333e-06
33275,1.2318966429369886e-06,1.2132381799679124e-06
33276,1.2284115677330254e-06,1.0321855694667716e-06
33277,1.227523675283807e-06,9.827216104971162e-07
33278,1.2294026474562778e-06,9.529082592844499e-07
33279,1.2259659377791583e-06,1.0577864034529936e-06
33280,1.2274573232493123e-06,1.090581103285941e-06
33281,1.2246581094868327e-06,1.0358703042020806e-06
33282,1.2261371176290586e-06,1.0507864641413528e-06
33283,1.230273209639415e-06,2.4076425503808616e-06
33284,1.2238125607697673e-06,9.760503887359775e-07
33285,1.225644660954026e-06,9.147227599483844e-07
33286,1.2262406846958227e-06,1.0595511924366272e-06
33287,1.2309983934369531e-06,1.0336475558929635e-06
33288,1.229233910073992e-06,9.55924149360745e-07
33289,1.2308464028287668e-06,8.826767447201455e-07
33290,1.2279937582924368e-06,1.0492920185065137e-06
33291,1.2253969533094436e-06,1.1254820625320839e-06
33292,1.2230498165277854e-06,1.0291872557879766e-06
33293,1.227278955007412e-06,1.0041506609484692e-06
33294,1.227708980639487e-06,1.0115099309527886e-06
33295,1.2285023113010927e-06,9.811271578498667e-07
33296,1.2296982103909156e-06,1.06527311662138e-06
33297,1.227489272366237e-06,9.956118057550284e-07
33298,1.2288331960709167e-06,1.0559746809031353e-06
33299,1.2246168360068675e-06,1.364535540710587e-06
33300,1.2190578208355065e-06,1.266491706088709e-06
33301,1.2212836382831131e-06,9.61773471915125e-07
33302,1.2283598474857106e-06,1.014372570209787e-06
33303,1.2272192950692035e-06,1.1310425506789736e-06
33304,1.2286433516443234e-06,1.3018295352973696e-06
33305,1.2275354987615554e-06,1.1057001536598104e-06
33306,1.2291658519461008e-06,1.0155306209749823e-06
33307,1.230792307435067e-06,9.364634570902035e-07
33308,1.2263889988227455e-06,1.363016704327981e-06
33309,1.225220906291717e-06,9.82751940893787e-07
33310,1.2265794818623656e-06,9.84903744730541e-07
33311,1.2233364308590858e-06,1.105386629801125e-06
33312,1.2288510871573532e-06,1.1545176773328198e-06
33313,1.2292209646293432e-06,9.859038139419226e-07
33314,1.2273438583246192e-06,1.3563751493720184e-06
33315,1.2234050715621354e-06,9.364541147161468e-07
33316,1.2265621687743717e-06,1.1801473239564691e-06
33317,1.2283257087002754e-06,9.87341894457825e-07
33318,1.227171226694362e-06,1.2325292099850617e-06
33319,1.2265300866482158e-06,1.0966211267267223e-06
33320,1.2255878506304641e-06,9.841893547668697e-07
33321,1.2258588311117724e-06,1.0653258454802044e-06
33322,1.2275533424720348e-06,1.052844573605555e-06
33323,1.2287763987257555e-06,1.006452706934345e-06
33324,1.2273694693844725e-06,1.0830916983903198e-06
33325,1.2290667206791315e-06,1.6175857610618308e-06
33326,1.2290588789556195e-06,1.053947075012254e-06
33327,1.2262949093378921e-06,9.033711624401269e-07
33328,1.2222860674562358e-06,1.4779063407824818e-06
33329,1.2264697884194369e-06,1.1398934721072989e-06
33330,1.2279674705883877e-06,1.0963173363163403e-06
33331,1.225837111222329e-06,9.551338837276976e-07
33332,1.2249003928043809e-06,9.798885482401657e-07
33333,1.2253695533514544e-06,1.0688867138187086e-06
33334,1.2272488016433433e-06,9.328730028102044e-07
33335,1.2289792589457889e-06,1.6016108628660068e-06
33336,1.2299755986223925e-06,1.3141088373935137e-06
33337,1.2292326519387128e-06,1.1594757515578926e-06
33338,1.2277635787360684e-06,8.80923393588515e-07
33339,1.230576457899705e-06,9.847594650256398e-07
33340,1.223696510680414e-06,1.0337705674169518e-06
33341,1.2286500569849277e-06,1.0513996591114877e-06
33342,1.228363508411552e-06,1.04081962201512e-06
33343,1.226999376262577e-06,1.0260796608205915e-06
33344,1.2285539645359773e-06,1.159446987513881e-06
33345,1.2255604675170766e-06,9.999444512179913e-07
33346,1.2291903787235708e-06,1.139741809496641e-06
33347,1.2282655767584232e-06,9.757770444601142e-07
33348,1.2268415328159351e-06,1.071928695139969e-06
33349,1.2261382407891376e-06,1.2863351045700897e-06
33350,1.226519691248507e-06,1.4078425342220035e-06
33351,1.227422951444103e-06,9.394273060850397e-07
33352,1.2253684393890729e-06,1.0786665437614452e-06
33353,1.2270329603535623e-06,1.0540203922752195e-06
33354,1.2277362922476153e-06,1.0317540518379893e-06
33355,1.227071505005828e-06,9.260660282834271e-07
33356,1.2257218855928947e-06,1.029966768636612e-06
33357,1.226098527862344e-06,9.055623710075704e-07
33358,1.2274795442901162e-06,1.0298094382250812e-06
33359,1.2258677038650038e-06,1.2202561629868444e-06
33360,1.224665077831338e-06,1.0741552713861535e-06
33361,1.226094333980342e-06,9.045295266298259e-07
33362,1.2285217125893517e-06,2.7984121848628626e-06
33363,1.2287036070921661e-06,9.724308263812925e-07
33364,1.2209393756624562e-06,1.0791808649696033e-06
33365,1.2214109482050923e-06,9.305382557751745e-07
33366,1.2127106072151014e-06,1.0652461659265364e-06
33367,1.222262270760131e-06,1.2818107167952397e-06
33368,1.2187890635510522e-06,1.00722616885026e-06
33369,1.2218184007011924e-06,1.4770024941925517e-06
33370,1.2224387167994678e-06,1.0418549348205561e-06
33371,1.220708653665576e-06,9.508448992277804e-07
33372,1.2209055103588012e-06,9.190248321225029e-07
33373,1.2192733177348083e-06,9.365730972336273e-07
33374,1.2193064119885552e-06,1.2386261996191694e-06
33375,1.2179848093456622e-06,9.62591996947016e-07
33376,1.2190379984607945e-06,1.1601420286354205e-06
33377,1.2207414402296052e-06,9.895084278243121e-07
33378,1.2186592647397134e-06,1.1584368486975577e-06
33379,1.222030849959211e-06,1.2307832026587466e-06
33380,1.2196256692970256e-06,9.981958166789438e-07
33381,1.2206551189846399e-06,1.023988766759416e-06
33382,1.221951084620412e-06,9.73088285256735e-07
33383,1.218676733154986e-06,1.1418363843698079e-06
33384,1.22204285100771e-06,9.867034231205519e-07
33385,1.2228054655958074e-06,9.938728098061114e-07
33386,1.2183482242278225e-06,1.5229901617415844e-06
33387,1.22182123273529e-06,9.852858240963804e-07
33388,1.2198200776571038e-06,9.896047670305998e-07
33389,1.2227031704135452e-06,9.101854887380333e-07
33390,1.2098751303596322e-06,1.0970740092166406e-06
33391,1.215557319135286e-06,1.3050101602335395e-06
33392,1.2197691249477866e-06,1.1668970960144418e-06
33393,1.220361102672289e-06,9.930040090426073e-07
33394,1.2184345374055448e-06,1.72260283087879e-06
33395,1.2218639278918747e-06,1.0207209831124523e-06
33396,1.2181018422841096e-06,9.403532648552241e-07
33397,1.2189728127508216e-06,1.1827330913924511e-06
33398,1.2180487407579564e-06,9.948883657530509e-07
33399,1.221599640893087e-06,1.0474508430367805e-06
33400,1.2212263737614476e-06,1.0729174447012316e-06
33401,1.2218781001466403e-06,1.384839086729539e-06
33402,1.2232257572312844e-06,1.0185566624519721e-06
33403,1.2164639240543273e-06,1.1776319783066925e-06
33404,1.2152990389309025e-06,9.785466288003618e-07
33405,1.2189976219853122e-06,9.24864797708387e-07
33406,1.2200724491336943e-06,9.448451607363674e-07
33407,1.2202597831975013e-06,9.794381045869778e-07
33408,1.2205056467842792e-06,1.7853749699806685e-06
33409,1.2199632869419893e-06,9.084552821614763e-07
33410,1.2232182062077179e-06,8.901191081933312e-07
33411,1.2190459404818723e-06,1.0875391591123945e-06
33412,1.2169606658047168e-06,1.358529719938076e-06
33413,1.2189714608817964e-06,9.695607542720964e-07
33414,1.2187146706307498e-06,1.040853202070506e-06
33415,1.219633325971043e-06,1.0058142030171845e-06
33416,1.2193661577780231e-06,9.374807720734725e-07
33417,1.2203795291688837e-06,9.900558925471855e-07
33418,1.2150552239115365e-06,9.78150301619726e-07
33419,1.2156013536128938e-06,1.0831189417987822e-06
33420,1.2199351040720268e-06,9.835259776066525e-07
33421,1.220903469747308e-06,9.502833198493142e-07
33422,1.2198862267194395e-06,1.2262157135467961e-06
33423,1.2160150268429165e-06,2.2298123244866556e-06
33424,1.2185081604373623e-06,9.921442416655524e-07
33425,1.2207855600168745e-06,9.273083296518976e-07
33426,1.2205701901769599e-06,9.99369753366467e-07
33427,1.2185905498528177e-06,1.0395249179623584e-06
33428,1.2215409055577779e-06,1.0017548403707992e-06
33429,1.2211362968228385e-06,1.0211540106215522e-06
33430,1.221987558707157e-06,1.0394276476486902e-06
33431,1.2126122213501698e-06,1.099315559355111e-06
33432,1.2196017992978672e-06,1.0171770857713643e-06
33433,1.2189431654059432e-06,1.144823769032219e-06
33434,1.2138297118312746e-06,1.034472218182037e-06
33435,1.2224115061955106e-06,9.609817174497246e-07
33436,1.2164211731914588e-06,1.0081492261017382e-06
33437,1.223455281323912e-06,1.092682239868594e-06
33438,1.2141645243968555e-06,9.631614371812544e-07
33439,1.220943329389162e-06,9.560531373640808e-07
33440,1.2215875523653207e-06,8.995403483982465e-07
33441,1.221581261467673e-06,1.0287798429548123e-06
33442,1.2178207732935383e-06,9.834123616376996e-07
33443,1.2198610954341988e-06,1.1210985698659683e-06
33444,1.2228273995794844e-06,1.0887805043243781e-06
33445,1.2201363882126652e-06,1.0883748709913252e-06
33446,1.2222778615932083e-06,1.304225166498147e-06
33447,1.2179670367481314e-06,1.3727836118072903e-06
33448,1.2201898499023886e-06,1.0177014607767032e-06
33449,1.2227687732192573e-06,1.1975621981485582e-06
33450,1.2180830624652502e-06,1.1936578717307644e-06
33451,1.2198278050247161e-06,1.0326644518280081e-06
33452,1.2214201873809477e-06,1.1001732672664048e-06
33453,1.2217362805862463e-06,9.44665303768342e-07
33454,1.220110757664499e-06,1.0704246286337233e-06
